.1190, 9.439561720492587e-7
.1681, 8.226622707069613e-7
.2375, 7.233440176595089e-7
.3366, 6.445380412393658e-7
.4754, 6.138382540217243e-7
.6716, 6.276071191304004e-7
.9518, 5.278898997330736e-7
1.344, 4.135902837401405e-7
1.905, 3.298408428816625e-7
2.691, 3.031765233387945e-7
3.801, 2.5500638795890575e-7
5.388, 2.2621840623216438e-7
7.610, 2.0978413416305374e-7
10.75, 2.3543389022459564e-7
15.23, 1.7645262804279086e-7
21.52, 1.6363373083250466e-7
30.49, 1.3521385491655096e-7
43.08, 1.2934610992365245e-7
60.85, 1.1025269396468441e-7
86.24, 8.910532547498878e-8
121.8, 5.3973087701664426e-8
172.6, 4.8306737463218975e-8
244.6, 3.298408428816618e-8
344.4, 3.14130298205845e-8
486.5, 1.0269769440034765e-8
